"gene_id","GSM461177","GSM461178","GSM461180","GSM461181"
"FBgn0039876",9.00289299114537,8.94971428698619,9.27932189318804,9.35746028031571
"FBgn0022344",9.53007131172319,9.67441653585229,9.55584028457329,9.54600484337922
"FBgn0038366",8.12511075583049,8.01689631873009,7.92864227329045,8.05133534471347
"FBgn0038989",9.4588534021027,9.48181751730018,9.38073854206024,9.38903796096681
"FBgn0026441",10.5171953209933,10.3328000616764,10.2800240215072,10.3384916960103
"FBgn0016119",10.9724090853354,11.4067645236254,11.2984143295613,11.3154466906695
"FBgn0010770",9.76643381944135,9.88615092237337,9.64820254456253,9.65409322075549
"FBgn0038196",9.51614769602744,9.7378541818123,9.44085876324323,9.65674821023367
"FBgn0037354",9.62025260713237,9.5929421877006,9.62706280068301,9.56181505530007
"FBgn0038461",9.53869609056357,9.49792462518016,9.55865463046156,9.67256434299105
"FBgn0039655",8.04620945447668,7.95027316691387,7.88266240137427,7.87264983820484
"FBgn0000246",8.78429461821459,8.71045171554458,8.88286470583134,8.83954165089207
"FBgn0039830",13.1184396395089,13.3447491154492,13.3604841295346,13.3471761431782
"FBgn0037848",9.78927737127106,9.8501029287156,10.0741646012218,10.0423294446547
"FBgn0038870",9.18466108468018,9.10089883760348,9.41274659227159,9.3456167316998
"FBgn0086768",10.0735941046751,10.1408928547194,10.0414826273779,10.2681403281462
"FBti0061703",7.89767950704671,7.86804585191469,7.96907971414911,7.94248415379666
"FBgn0039403",8.84580226601137,8.96244346213426,8.88286470583134,8.82878990628327
"FBgn0285925",9.32545998392969,9.30489880552321,9.55019275952252,9.46537451866719
"FBgn0063649",10.0872507479527,9.8501029287156,9.33109490437851,9.21459222416085
"FBgn0053099",7.58412637449101,7.95027316691387,7.82802459753506,7.93183675994595
"FBgn0038286",11.0247823132726,10.964457707274,10.7599947765112,10.883909893516
"FBgn0250821",8.20058583637102,8.28344881623809,8.31883248511155,8.31565606824087
"FBgn0003480",8.2348766102766,8.37028289287626,8.2360636060467,8.31565606824087
"FBgn0051388",8.58005607142738,8.76312902286399,8.57155591849301,8.76749043745391
"FBgn0264816",8.43474668782011,8.52473643641248,8.75998154481757,8.7703610670646
"FBgn0038303",9.87820724335729,10.1194694267079,9.89569366727247,9.84643997412104
"FBgn0051441",8.60873940655122,8.88819744314235,8.78247123078705,8.74421446686103
"FBgn0038652",9.14247873836199,8.94971428698619,9.01952885273491,9.07559101201234
"FBgn0039611",7.9847265596365,7.81607005346953,7.58412637449101,7.90947757127529
"FBgn0000447",9.66306287987881,9.72451873749611,9.95716929019745,9.98671787851338
"FBgn0039300",13.2854758220081,13.394226063539,13.2493841343916,13.313235769186
"FBgn0039022",8.55038621910163,8.52473643641248,8.34738649964355,8.44693784685277
"FBgn0039098",9.34571917975674,9.55017006295681,8.99264772236801,9.00480753399779
"FBgn0039626",9.9057074728537,9.86423829369049,9.73437378877716,9.76727026134139
"FBgn0010768",9.44039498461464,9.29549680918392,9.17617998234403,9.1461924292141
"FBgn0039848",8.2415065607228,8.12548680168482,8.00557359338887,8.09693861699522
"FBgn0051526",8.0365600849542,7.78504947506905,7.88266240137427,7.87264983820484
"FBgn0037602",8.32773207717425,8.31068444781403,8.42675873657653,8.42163431693998
"FBgn0039690",9.07612978041412,9.23747135538885,9.22888262934255,9.31636179852364
"FBgn0051516",7.96194976739906,7.9117929324011,8.00557359338887,7.99148590841206
"FBgn0051495",8.13315022207366,8.12548680168482,8.52854503358775,8.36367753917139
"FBgn0015402",10.0724498113859,9.93274286453415,10.0873957974412,10.0102536468033
"FBgn0002773",8.26733995222738,8.37028289287626,7.88266240137427,8.08221936999269
"FBgn0026634",9.25607055446913,9.31112609813726,9.38397723918305,9.22404340136721
"FBgn0051217",8.41455758107217,8.45501003866754,8.27877554167163,8.23078166421513
"FBgn0039379",9.85820958686012,9.93083369644129,10.1023607151736,10.1221442780309
"FBgn0038361",7.89767950704671,7.9117929324011,7.82802459753506,7.85926423091117
"FBgn0262127",12.1320760440216,11.8693838118422,11.5556743847353,11.5480974941726
"FBgn0051019",8.09162090316974,8.07432186414085,7.94943283702975,7.94248415379666
